MS_system,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProperty,CountDeclSubprogram,CountLineInactive
train-ticket,consign,1.0,1.0,34.0,3.0,28.0,3.0,17.0,15.0,2.0,,"0,11",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,2.0,,14.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,consign.config,1.0,1.0,81.0,8.0,54.0,23.0,26.0,21.0,5.0,,"0,43",15.0,0.0,11.0,5.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,1.0,3.0,,26.0,23.0,,21.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,consign.controller,1.0,2.0,165.0,26.0,136.0,3.0,89.0,65.0,39.0,,"0,02",7.0,0.0,7.0,0.0,,,,,2.0,0.0,1.0,,,13.0,5.0,13.0,,0.0,0.0,0.0,13.0,,90.0,51.0,,74.0,1.0,,0.0,,,13.0,,,,,,,,,,,,,
train-ticket,consign.entity,1.0,4.0,111.0,21.0,76.0,17.0,48.0,48.0,0.0,,"0,22",3.0,0.0,2.0,1.0,,,,,4.0,0.0,0.0,,,2.0,26.0,2.0,,0.0,0.0,0.0,2.0,,70.0,0.0,,42.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,consign.init,1.0,1.0,75.0,14.0,19.0,42.0,13.0,13.0,0.0,,"2,21",49.0,4.0,3.0,42.0,,,,,1.0,0.0,0.0,,,1.0,2.0,1.0,,0.0,0.0,0.0,1.0,,17.0,0.0,,11.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,consign.repository,0.0,1.0,47.0,7.0,13.0,27.0,11.0,11.0,0.0,,"2,08",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,4.0,0.0,4.0,,4.0,0.0,0.0,0.0,,12.0,0.0,,10.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,consign.service,1.0,3.0,351.0,45.0,262.0,47.0,191.0,118.0,115.0,,"0,18",12.0,0.0,12.0,0.0,,,,,7.0,0.0,1.0,,,21.0,7.0,21.0,,5.0,1.0,0.0,15.0,,143.0,139.0,,167.0,3.0,,1.0,,,21.0,,,,,,,,,,,,,
train-ticket,consignprice,1.0,1.0,42.0,6.0,33.0,3.0,22.0,19.0,4.0,,"0,09",5.0,0.0,5.0,0.0,,,,,1.0,1.0,1.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,27.0,4.0,,19.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,consignprice.config,1.0,1.0,81.0,8.0,54.0,23.0,26.0,21.0,5.0,,"0,43",15.0,0.0,11.0,5.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,1.0,3.0,,26.0,23.0,,21.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,consignprice.controller,1.0,2.0,141.0,21.0,117.0,3.0,74.0,54.0,28.0,,"0,03",7.0,0.0,7.0,0.0,,,,,2.0,0.0,1.0,,,11.0,5.0,11.0,,0.0,0.0,0.0,11.0,,77.0,39.0,,61.0,1.0,,0.0,,,11.0,,,,,,,,,,,,,
train-ticket,consignprice.entity,1.0,1.0,39.0,6.0,29.0,4.0,14.0,14.0,0.0,,"0,14",3.0,0.0,2.0,1.0,,,,,1.0,0.0,0.0,,,1.0,6.0,1.0,,0.0,0.0,0.0,1.0,,27.0,0.0,,12.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,consignprice.init,1.0,1.0,36.0,6.0,27.0,3.0,22.0,14.0,10.0,,"0,11",13.0,1.0,12.0,0.0,,,,,1.0,0.0,1.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,17.0,10.0,,20.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,consignprice.repository,0.0,1.0,22.0,4.0,8.0,10.0,6.0,6.0,0.0,,"1,25",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,7.0,0.0,,5.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,consignprice.service,1.0,3.0,223.0,30.0,159.0,34.0,121.0,75.0,67.0,,"0,21",9.0,0.0,9.0,0.0,,,,,3.0,0.0,1.0,,,16.0,5.0,16.0,,4.0,0.0,0.0,12.0,,92.0,73.0,,103.0,3.0,,2.0,,,15.0,,,,,,,,,,,,,
train-ticket,contacts,1.0,1.0,35.0,4.0,28.0,3.0,17.0,15.0,2.0,,"0,11",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,2.0,,14.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,contacts.config,1.0,1.0,81.0,8.0,54.0,23.0,26.0,21.0,5.0,,"0,43",15.0,0.0,11.0,5.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,1.0,3.0,,26.0,23.0,,21.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,contacts.controller,1.0,2.0,210.0,35.0,172.0,3.0,106.0,72.0,52.0,,"0,02",7.0,0.0,7.0,0.0,,,,,2.0,0.0,1.0,,,17.0,5.0,17.0,,0.0,0.0,0.0,17.0,,110.0,68.0,,87.0,1.0,,0.0,,,17.0,,,,,,,,,,,,,
train-ticket,contacts.entity,1.0,2.0,119.0,17.0,82.0,20.0,46.0,29.0,18.0,,"0,24",5.0,0.0,5.0,0.0,,,,,2.0,1.0,0.0,,,8.0,12.0,9.0,,1.0,0.0,0.0,8.0,,47.0,24.0,,32.0,4.0,,2.0,,,13.0,,,,,,,,,,,,,
train-ticket,contacts.init,1.0,1.0,40.0,5.0,32.0,3.0,27.0,13.0,16.0,,"0,09",20.0,1.0,19.0,0.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,16.0,16.0,,25.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,contacts.repository,0.0,1.0,52.0,9.0,16.0,27.0,12.0,12.0,0.0,,"1,69",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,5.0,0.0,5.0,,5.0,0.0,0.0,0.0,,15.0,0.0,,11.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,contacts.service,1.0,3.0,349.0,51.0,244.0,54.0,182.0,109.0,114.0,,"0,22",9.0,0.0,9.0,0.0,,,,,3.0,0.0,1.0,,,28.0,5.0,28.0,,7.0,0.0,0.0,21.0,,135.0,121.0,,152.0,2.0,,1.0,,,27.0,,,,,,,,,,,,,
train-ticket,delivery,1.0,1.0,30.0,5.0,22.0,3.0,14.0,12.0,2.0,,"0,14",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,17.0,2.0,,11.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,delivery.config,1.0,1.0,16.0,4.0,12.0,0.0,8.0,7.0,1.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,0.0,1.0,,,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,9.0,2.0,,6.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,delivery.entity,1.0,1.0,35.0,5.0,29.0,1.0,19.0,19.0,0.0,,"0,03",3.0,0.0,2.0,1.0,,,,,1.0,0.0,0.0,,,1.0,5.0,1.0,,0.0,0.0,0.0,1.0,,27.0,0.0,,17.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,delivery.mq,4.0,1.0,56.0,13.0,43.0,0.0,33.0,23.0,12.0,,"0,00",21.0,3.0,18.0,0.0,,,,,1.0,0.0,1.0,,,1.0,2.0,1.0,,0.0,0.0,0.0,1.0,,27.0,13.0,,28.0,4.0,,1.0,,,4.0,,,,,,,,,,,,,
train-ticket,delivery.repository,0.0,1.0,28.0,11.0,17.0,0.0,14.0,14.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,5.0,0.0,5.0,,5.0,0.0,0.0,0.0,,16.0,0.0,,13.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,edu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,edu.fudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,edu.fudan.common,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,edu.fudan.common.config,1.0,1.0,45.0,7.0,35.0,4.0,20.0,17.0,4.0,,"0,11",9.0,0.0,9.0,1.0,,,,,1.0,0.0,1.0,,,2.0,1.0,2.0,,0.0,1.0,0.0,1.0,,20.0,13.0,,17.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,edu.fudan.common.entity,1.0,43.0,1814.0,435.0,1071.0,312.0,764.0,570.0,202.0,,"0,29",5.0,0.0,4.0,0.0,,,,,43.0,6.0,0.0,,,93.0,269.0,99.0,,11.0,0.0,0.0,88.0,,706.0,229.0,,616.0,6.0,,2.0,,,112.0,,,,,,,,,,,,,
train-ticket,edu.fudan.common.exception,1.0,2.0,25.0,4.0,15.0,6.0,10.0,7.0,3.0,,"0,40",3.0,0.0,3.0,0.0,,,,,2.0,0.0,0.0,,,3.0,0.0,3.0,,0.0,0.0,0.0,3.0,,7.0,3.0,,5.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
train-ticket,edu.fudan.common.security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,edu.fudan.common.security.jwt,2.0,2.0,155.0,25.0,123.0,7.0,85.0,52.0,41.0,,"0,06",8.0,1.0,8.0,0.0,,,,,3.0,6.0,2.0,,,9.0,0.0,15.0,,0.0,6.0,1.0,8.0,,48.0,62.0,,64.0,6.0,,1.0,,,23.0,,,,,,,,,,,,,
train-ticket,edu.fudan.common.util,2.0,3.0,136.0,22.0,90.0,24.0,64.0,41.0,31.0,,"0,27",9.0,0.0,7.0,2.0,,,,,3.0,8.0,1.0,,,1.0,3.0,9.0,,0.0,1.0,0.0,8.0,,45.0,38.0,,47.0,3.0,,1.0,,,15.0,,,,,,,,,,,,,
train-ticket,execute,1.0,1.0,35.0,4.0,28.0,3.0,17.0,15.0,2.0,,"0,11",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,2.0,,14.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,execute.config,1.0,1.0,81.0,8.0,54.0,23.0,26.0,21.0,5.0,,"0,43",15.0,0.0,11.0,5.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,1.0,3.0,,26.0,23.0,,21.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,execute.controller,1.0,2.0,112.0,18.0,89.0,5.0,59.0,47.0,16.0,,"0,06",6.0,0.0,6.0,0.0,,,,,2.0,0.0,1.0,,,7.0,5.0,7.0,,0.0,0.0,0.0,7.0,,64.0,22.0,,50.0,1.0,,0.0,,,7.0,,,,,,,,,,,,,
train-ticket,execute.serivce,3.0,2.0,220.0,26.0,164.0,31.0,112.0,55.0,76.0,,"0,19",21.0,1.0,19.0,2.0,,,,,4.0,0.0,1.0,,,9.0,3.0,9.0,,2.0,5.0,0.0,2.0,,64.0,103.0,,91.0,7.0,,3.0,,,19.0,,,,,,,,,,,,,
train-ticket,execute.service,1.0,1.0,151.0,11.0,130.0,20.0,71.0,52.0,49.0,,"0,15",24.0,0.0,22.0,4.0,,,,,7.0,0.0,0.0,,,5.0,4.0,5.0,,0.0,0.0,0.0,5.0,,59.0,95.0,,65.0,1.0,,0.0,,,5.0,,,,,,,,,,,,,
train-ticket,fdse,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,fdse.microservice,1.0,2.0,67.0,8.0,56.0,3.0,34.0,30.0,4.0,,"0,05",4.0,0.0,4.0,0.0,,,,,2.0,2.0,0.0,,,2.0,0.0,4.0,,0.0,0.0,0.0,4.0,,46.0,4.0,,28.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,fdse.microservice.config,1.0,2.0,166.0,17.0,114.0,43.0,55.0,45.0,10.0,,"0,38",15.0,0.0,11.0,5.0,,,,,4.0,0.0,0.0,,,8.0,2.0,8.0,,0.0,0.0,2.0,6.0,,55.0,51.0,,45.0,1.0,,0.0,,,8.0,,,,,,,,,,,,,
train-ticket,fdse.microservice.controller,1.0,4.0,346.0,55.0,278.0,13.0,179.0,130.0,75.0,,"0,05",7.0,0.0,7.0,0.0,,,,,4.0,0.0,2.0,,,27.0,10.0,27.0,,0.0,0.0,0.0,27.0,,184.0,99.0,,148.0,1.0,,0.0,,,27.0,,,,,,,,,,,,,
train-ticket,fdse.microservice.entity,1.0,1.0,49.0,11.0,38.0,0.0,24.0,19.0,5.0,,"0,00",3.0,0.0,3.0,0.0,,,,,1.0,0.0,0.0,,,4.0,3.0,4.0,,0.0,0.0,0.0,4.0,,28.0,5.0,,20.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,fdse.microservice.init,1.0,1.0,83.0,17.0,66.0,0.0,61.0,10.0,52.0,,"0,00",68.0,13.0,55.0,0.0,,,,,1.0,0.0,0.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,13.0,52.0,,59.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,fdse.microservice.repository,0.0,1.0,23.0,7.0,16.0,0.0,12.0,12.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,4.0,0.0,4.0,,4.0,0.0,0.0,0.0,,15.0,0.0,,11.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,fdse.microservice.service,2.0,6.0,1011.0,129.0,843.0,48.0,617.0,324.0,453.0,,"0,06",17.0,1.0,16.0,1.0,,,,,7.0,0.0,2.0,,,57.0,11.0,57.0,,12.0,5.0,0.0,40.0,,368.0,550.0,,501.0,28.0,,4.0,,,100.0,,,,,,,,,,,,,
train-ticket,food,1.0,1.0,32.0,4.0,28.0,0.0,17.0,15.0,2.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,2.0,,14.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,food.config,1.0,1.0,74.0,8.0,54.0,16.0,26.0,21.0,5.0,,"0,30",14.0,0.0,11.0,4.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,1.0,3.0,,26.0,23.0,,21.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,food.controller,1.0,2.0,131.0,21.0,110.0,0.0,71.0,53.0,25.0,,"0,00",6.0,0.0,6.0,0.0,,,,,2.0,0.0,1.0,,,10.0,5.0,10.0,,0.0,0.0,0.0,10.0,,75.0,33.0,,59.0,1.0,,0.0,,,10.0,,,,,,,,,,,,,
train-ticket,food.entity,1.0,1.0,47.0,12.0,34.0,1.0,19.0,18.0,1.0,,"0,03",4.0,0.0,3.0,1.0,,,,,1.0,0.0,0.0,,,1.0,7.0,1.0,,0.0,0.0,0.0,1.0,,31.0,1.0,,17.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,food.init,3.0,1.0,104.0,19.0,64.0,21.0,55.0,28.0,36.0,,"0,33",38.0,6.0,22.0,11.0,,,,,1.0,0.0,1.0,,,2.0,1.0,2.0,,0.0,1.0,0.0,1.0,,30.0,36.0,,48.0,4.0,,3.0,,,6.0,,,,,,,,,,,,,
train-ticket,food.repository,0.0,1.0,26.0,8.0,18.0,0.0,13.0,13.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,5.0,0.0,5.0,,5.0,0.0,0.0,0.0,,17.0,0.0,,12.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,food.service,1.0,3.0,306.0,47.0,173.0,86.0,126.0,82.0,67.0,,"0,50",9.0,0.0,9.0,0.0,,,,,3.0,0.0,1.0,,,19.0,6.0,19.0,,5.0,0.0,0.0,14.0,,100.0,75.0,,103.0,3.0,,2.0,,,20.0,,,,,,,,,,,,,
train-ticket,food_delivery,1.0,1.0,32.0,4.0,28.0,0.0,17.0,15.0,2.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,2.0,,14.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,food_delivery.config,1.0,1.0,74.0,8.0,54.0,16.0,26.0,21.0,5.0,,"0,30",14.0,0.0,11.0,4.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,1.0,3.0,,26.0,23.0,,21.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,food_delivery.controller,1.0,2.0,211.0,31.0,180.0,0.0,116.0,80.0,54.0,,"0,00",7.0,0.0,7.0,0.0,,,,,2.0,0.0,1.0,,,19.0,5.0,19.0,,0.0,0.0,0.0,19.0,,113.0,72.0,,95.0,1.0,,0.0,,,19.0,,,,,,,,,,,,,
train-ticket,food_delivery.entity,0.0,5.0,110.0,28.0,82.0,0.0,54.0,54.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,5.0,0.0,0.0,,,0.0,21.0,0.0,,0.0,0.0,0.0,0.0,,77.0,0.0,,49.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,food_delivery.init,2.0,1.0,54.0,7.0,26.0,22.0,19.0,15.0,6.0,,"0,85",31.0,0.0,10.0,22.0,,,,,1.0,0.0,1.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,18.0,7.0,,16.0,2.0,,1.0,,,2.0,,,,,,,,,,,,,
train-ticket,food_delivery.repository,0.0,1.0,15.0,6.0,9.0,0.0,7.0,7.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,,8.0,0.0,,6.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,food_delivery.service,2.0,3.0,225.0,34.0,190.0,2.0,141.0,89.0,78.0,,"0,01",13.0,0.0,13.0,0.0,,,,,4.0,0.0,1.0,,,18.0,7.0,18.0,,8.0,1.0,0.0,9.0,,105.0,92.0,,118.0,3.0,,2.0,,,19.0,,,,,,,,,,,,,
train-ticket,foodsearch,1.0,1.0,33.0,5.0,28.0,0.0,17.0,15.0,2.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,2.0,,14.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,foodsearch.config,1.0,2.0,100.0,13.0,71.0,21.0,36.0,30.0,6.0,,"0,30",13.0,0.0,10.0,4.0,,,,,3.0,0.0,1.0,,,5.0,1.0,5.0,,0.0,0.0,1.0,4.0,,37.0,29.0,,29.0,1.0,,0.0,,,5.0,,,,,,,,,,,,,
train-ticket,foodsearch.controller,1.0,1.0,97.0,19.0,77.0,1.0,51.0,30.0,24.0,,"0,01",6.0,0.0,6.0,0.0,,,,,1.0,0.0,1.0,,,9.0,2.0,9.0,,0.0,0.0,0.0,9.0,,46.0,24.0,,41.0,1.0,,0.0,,,9.0,,,,,,,,,,,,,
train-ticket,foodsearch.entity,1.0,3.0,83.0,23.0,56.0,4.0,40.0,40.0,0.0,,"0,07",3.0,0.0,2.0,1.0,,,,,3.0,0.0,0.0,,,3.0,13.0,3.0,,0.0,0.0,0.0,3.0,,50.0,0.0,,34.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
train-ticket,foodsearch.mq,1.0,1.0,24.0,7.0,17.0,0.0,13.0,11.0,3.0,,"0,00",4.0,0.0,4.0,0.0,,,,,1.0,0.0,1.0,,,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,,13.0,3.0,,11.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,foodsearch.repository,0.0,1.0,26.0,10.0,16.0,0.0,13.0,13.0,0.0,,"0,00",0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,,,5.0,0.0,5.0,,5.0,0.0,0.0,0.0,,15.0,0.0,,12.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,foodsearch.service,4.0,2.0,338.0,50.0,278.0,11.0,208.0,95.0,144.0,,"0,04",28.0,2.0,25.0,1.0,,,,,5.0,0.0,1.0,,,15.0,6.0,15.0,,7.0,1.0,0.0,7.0,,106.0,175.0,,168.0,12.0,,4.0,,,35.0,,,,,,,,,,,,,
train-ticket,gateway,1.0,2.0,140.0,19.0,85.0,39.0,57.0,43.0,16.0,,"0,46",10.0,0.0,7.0,4.0,,,,,2.0,1.0,0.0,,,6.0,2.0,7.0,,0.0,2.0,0.0,5.0,,56.0,23.0,,48.0,1.0,,0.0,,,8.0,,,,,,,,,,,,,
train-ticket,inside_payment,1.0,1.0,35.0,4.0,28.0,3.0,17.0,15.0,2.0,,"0,11",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,23.0,2.0,,14.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,inside_payment.async,1.0,2.0,81.0,15.0,58.0,9.0,46.0,30.0,20.0,,"0,16",10.0,0.0,9.0,1.0,,,,,2.0,0.0,1.0,,,3.0,4.0,3.0,,0.0,0.0,0.0,3.0,,37.0,23.0,,41.0,1.0,,0.0,,,3.0,,,,,,,,,,,,,
train-ticket,inside_payment.config,1.0,1.0,81.0,8.0,54.0,23.0,26.0,21.0,5.0,,"0,43",15.0,0.0,11.0,5.0,,,,,2.0,0.0,0.0,,,4.0,0.0,4.0,,0.0,0.0,1.0,3.0,,26.0,23.0,,21.0,1.0,,0.0,,,4.0,,,,,,,,,,,,,
train-ticket,inside_payment.controller,1.0,2.0,205.0,30.0,172.0,3.0,107.0,71.0,52.0,,"0,02",7.0,0.0,7.0,0.0,,,,,2.0,0.0,1.0,,,19.0,5.0,19.0,,0.0,0.0,0.0,19.0,,105.0,70.0,,86.0,1.0,,0.0,,,19.0,,,,,,,,,,,,,
train-ticket,inside_payment.entity,1.0,8.0,299.0,61.0,187.0,53.0,108.0,81.0,27.0,,"0,28",3.0,0.0,3.0,0.0,,,,,8.0,2.0,0.0,,,20.0,30.0,22.0,,6.0,0.0,0.0,16.0,,130.0,27.0,,78.0,3.0,,2.0,,,22.0,,,,,,,,,,,,,
train-ticket,inside_payment.init,1.0,1.0,41.0,7.0,31.0,3.0,24.0,15.0,11.0,,"0,10",15.0,1.0,14.0,0.0,,,,,1.0,0.0,0.0,,,1.0,3.0,1.0,,0.0,0.0,0.0,1.0,,20.0,11.0,,22.0,1.0,,0.0,,,1.0,,,,,,,,,,,,,
train-ticket,inside_payment.repository,0.0,2.0,75.0,12.0,21.0,42.0,17.0,17.0,0.0,,"2,00",0.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,,,6.0,0.0,6.0,,6.0,0.0,0.0,0.0,,19.0,0.0,,15.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,inside_payment.service,2.0,3.0,673.0,92.0,506.0,78.0,373.0,209.0,277.0,,"0,15",17.0,1.0,15.0,0.0,,,,,5.0,0.0,1.0,,,37.0,9.0,37.0,,9.0,2.0,0.0,26.0,,248.0,324.0,,318.0,8.0,,3.0,,,52.0,,,,,,,,,,,,,
train-ticket,inside_payment.util,2.0,1.0,48.0,6.0,38.0,4.0,29.0,16.0,17.0,,"0,11",8.0,0.0,8.0,0.0,,,,,1.0,3.0,0.0,,,1.0,0.0,4.0,,0.0,2.0,0.0,2.0,,15.0,18.0,,19.0,3.0,,2.0,,,8.0,,,,,,,,,,,,,
train-ticket,json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,json,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,,,,,,,
train-ticket,notification,1.0,1.0,28.0,3.0,22.0,3.0,14.0,12.0,2.0,,"0,14",4.0,0.0,4.0,0.0,,,,,1.0,1.0,0.0,,,1.0,0.0,2.0,,0.0,0.0,0.0,2.0,,17.0,2.0,,11.0,1.0,,0.0,,,2.0,,,,,,,,,,,,,
train-ticket,notification.config,1.0,4.0,168.0,31.0,111.0,30.0,64.0,50.0,14.0,,"0,27",7.0,0.0,5.0,2.0,,,,,5.0,0.0,1.0,,,13.0,5.0,13.0,,0.0,0.0,1.0,12.0,,62.0,33.0,,47.0,1.0,,0.0,,,13.0,,,,,,,,,,,,,
train-ticket,notification.controller,1.0,2.0,166.0,24.0,138.0,4.0,92.0,62.0,43.0,,"0,03",7.0,0.0,7.0,0.0,,,,,2.0,0.0,0.0,,,13.0,6.0,13.0,,0.0,0.0,0.0,13.0,,87.0,53.0,,77.0,1.0,,0.0,,,13.0,,,,,,,,,,,,,
