MS_system,Package,Class,Aa,Ad,Ai,Ait,Ao,Av,ClRCi,ClTCi,DIT,HMd,HMi,MHF,MIF,Ma,Md,Mi,Mit,Mo,NF,NM,NMA,NMI,NOA,NOCh,NOD,NOL,NOPa,NORM,NPF,NPM,NSF,NSM,PMR,PMd,PMi,RTLOC,SIX,TLOC,WMC,AHF,AIF,LCOM*,NMIR,PF
train-ticket,config.controller,ConfigControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,7.0,0.0,74.0,0.0,42.0,7.0,0.0,0.0,0.416666667,,
train-ticket,config.entity,Config,3.0,3.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,27.0,0.0,14.0,2.0,0.0,0.0,0.333333333,,
train-ticket,config.init,InitData,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,17.0,0.0,10.0,1.0,1.0,0.0,,,
train-ticket,config.repository,ConfigRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,26.0,0.0,5.0,3.0,,,,,
train-ticket,config.service,ConfigService,0.0,0.0,0.0,0.0,0.0,0.0,2.8,14.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,46.0,0.0,7.0,5.0,,,,,
train-ticket,config.service,ConfigServiceImpl,3.0,3.0,0.0,0.0,0.0,2.0,2.8,14.0,2.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,5.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,79.0,2.0,61.0,11.0,0.666666667,0.0,0.166666667,,
train-ticket,config.service,ConfigServiceImplTest,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,11.0,0.0,0.0,0.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,11.0,0.0,98.0,0.0,69.0,11.0,0.0,0.0,0.1,,
train-ticket,adminorder.controller,FoodControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,8.0,0.0,0.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,83.0,0.0,47.0,8.0,0.0,0.0,0.392857143,,
train-ticket,adminorder.service,FoodServiceImplTest,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0,12.0,0.0,0.0,0.0,3.0,12.0,12.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,12.0,0.0,107.0,0.0,75.0,12.0,0.0,0.0,0.181818182,,
train-ticket,foodsearch,FoodApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,19.0,0.0,8.0,2.0,,,,,
train-ticket,foodsearch.config,Queues,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,6.0,1.0,1.0,0.0,,,
train-ticket,foodsearch.config,SecurityConfig,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,64.0,0.0,13.0,3.0,1.0,0.0,1.0,,
train-ticket,foodsearch.controller,FoodController,3.0,3.0,0.0,0.0,0.0,2.0,2.777777778,25.0,1.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,0.0,3.0,9.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,9.0,0.0,78.0,0.0,46.0,9.0,0.666666667,0.0,0.5,,
train-ticket,foodsearch.entity,AllTripFood,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,6.0,1.0,0.0,0.0,,,
train-ticket,foodsearch.entity,Delivery,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket,foodsearch.entity,FoodOrder,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,30.0,0.0,11.0,1.0,0.0,0.0,,,
train-ticket,foodsearch.mq,RabbitSend,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket,foodsearch.repository,FoodOrderRepository,0.0,0.0,0.0,0.0,0.0,0.0,1.4,7.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,15.0,0.0,7.0,5.0,,,,,
train-ticket,foodsearch.service,FoodService,0.0,0.0,0.0,0.0,0.0,0.0,3.285714286,23.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.0,0.0,9.0,7.0,,,,,
train-ticket,foodsearch.service,FoodServiceImpl,7.0,7.0,0.0,0.0,0.0,2.0,3.125,25.0,2.0,1.0,0.0,0.875,0.0,8.0,8.0,0.0,0.0,0.0,7.0,8.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,7.0,0.0,7.0,1.0,0.0,0.875,7.0,0.0,281.0,1.75,206.0,33.0,0.285714286,0.0,0.653061224,,
train-ticket,preserve,PreserveApplication,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,19.0,0.0,8.0,2.0,,,,,
train-ticket,preserve.config,Queues,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,10.0,0.0,6.0,1.0,1.0,0.0,,,
train-ticket,preserve.config,SecurityConfig,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.666666667,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.666666667,2.0,0.0,59.0,0.0,12.0,3.0,,,,,
train-ticket,preserve.controller,PreserveController,2.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,0.0,23.0,0.0,11.0,2.0,0.0,0.0,1.0,,
train-ticket,preserve.controller,PreserveControllerTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,36.0,0.0,20.0,3.0,0.0,0.0,0.75,,
train-ticket,preserve.mq,RabbitSend,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,13.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket,preserve.service,PreserveService,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0,3.0,1.0,,,,,
train-ticket,preserve.service,PreserveServiceImpl,4.0,4.0,0.0,0.0,0.0,0.0,3.461538462,45.0,2.0,9.0,0.0,0.307692308,0.0,13.0,13.0,0.0,0.0,0.0,4.0,13.0,12.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,0.307692308,4.0,0.0,405.0,0.153846154,260.0,31.0,0.0,0.0,0.604166667,,
train-ticket,preserve.service,PreserveServiceImplTest,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,0.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,161.0,0.0,79.0,5.0,0.0,0.0,0.4375,,
train-ticket,edu.fudan.common.config,SwaggerConfig,2.0,2.0,0.0,0.0,0.0,0.0,1.25,2.5,1.0,1.0,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.0,28.0,0.0,11.0,2.0,0.0,0.0,1.0,,
train-ticket,edu.fudan.common.entity,Account,9.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,19.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,AdminTrip,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,7.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,Assurance,3.0,3.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,0.0,13.0,2.0,0.0,0.0,0.666666667,,
train-ticket,edu.fudan.common.entity,Config,3.0,3.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,12.0,,5.0,0.0,0.0,0.0,0.0,,
train-ticket,edu.fudan.common.entity,Consign,11.0,11.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,17.0,,13.0,0.0,0.0,0.0,0.0,,
train-ticket,edu.fudan.common.entity,Contacts,6.0,6.0,0.0,0.0,0.0,0.0,1.5,3.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,44.0,0.0,26.0,10.0,0.0,0.0,1.0,,
train-ticket,edu.fudan.common.entity,Food,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,11.0,0.0,6.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,FoodOrder,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,25.0,0.0,11.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,LeftTicketInfo,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,17.0,0.0,8.0,2.0,0.0,0.0,1.0,,
train-ticket,edu.fudan.common.entity,NotifyInfo,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,14.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,Order,17.0,17.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,95.0,0.0,50.0,21.0,0.0,0.0,0.794117647,,
train-ticket,edu.fudan.common.entity,OrderAlterInfo,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,15.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,OrderSecurity,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,6.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,OrderTicketsInfo,19.0,19.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,51.0,0.0,27.0,2.0,0.0,0.0,1.894736842,,
train-ticket,edu.fudan.common.entity,PaymentDifferenceInfo,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,PriceConfig,5.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,9.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,Route,5.0,5.0,0.0,0.0,0.0,0.0,4.0,12.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,33.0,0.0,24.0,3.0,0.0,0.0,0.4,,
train-ticket,edu.fudan.common.entity,RouteInfo,6.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,26.0,0.0,16.0,2.0,0.0,0.0,1.666666667,,
train-ticket,edu.fudan.common.entity,RoutePlanInfo,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,24.0,0.0,14.0,3.0,0.0,0.0,1.25,,
train-ticket,edu.fudan.common.entity,RoutePlanResultUnit,9.0,9.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,25.0,,11.0,0.0,0.0,0.0,0.0,,
train-ticket,edu.fudan.common.entity,Seat,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,41.0,0.0,18.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,SoldTicket,11.0,11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,38.0,0.0,24.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,Station,3.0,3.0,0.0,0.0,0.0,0.0,1.75,7.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,26.0,0.0,18.0,4.0,0.0,0.0,0.777777778,,
train-ticket,edu.fudan.common.entity,StationFoodStore,7.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,11.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,Ticket,3.0,3.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,19.0,0.0,12.0,2.0,0.0,0.0,1.0,,
train-ticket,edu.fudan.common.entity,TrainFood,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,14.0,0.0,7.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,TrainType,5.0,5.0,0.0,0.0,0.0,0.0,3.333333333,10.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,29.0,0.0,20.0,3.0,0.0,0.0,0.8,,
train-ticket,edu.fudan.common.entity,Travel,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,0.0,8.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,TravelInfo,9.0,9.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,39.0,,11.0,0.0,0.0,0.0,0.0,,
train-ticket,edu.fudan.common.entity,TravelResult,5.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,22.0,0.0,12.0,2.0,0.0,0.0,1.8,,
train-ticket,edu.fudan.common.entity,Trip,9.0,9.0,0.0,0.0,0.0,0.0,4.333333333,13.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,65.0,0.0,36.0,3.0,0.0,0.0,0.444444444,,
train-ticket,edu.fudan.common.entity,TripAllDetail,4.0,4.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,14.0,,6.0,0.0,0.0,0.0,0.0,,
train-ticket,edu.fudan.common.entity,TripAllDetailInfo,4.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,32.0,0.0,14.0,3.0,0.0,0.0,1.25,,
train-ticket,edu.fudan.common.entity,TripId,2.0,2.0,0.0,0.0,0.0,0.0,1.333333333,4.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,36.0,0.0,32.0,8.0,0.0,0.0,0.5,,
train-ticket,edu.fudan.common.entity,TripInfo,3.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,34.0,0.0,16.0,3.0,0.0,0.0,0.666666667,,
train-ticket,edu.fudan.common.entity,TripResponse,10.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,75.0,0.0,23.0,1.0,0.0,0.0,,,
train-ticket,edu.fudan.common.entity,User,7.0,7.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,18.0,,9.0,0.0,0.0,0.0,0.0,,
train-ticket,edu.fudan.common.exception,BaseException,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,8.0,2.0,,,,,
train-ticket,edu.fudan.common.exception,TokenException,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.666666667,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,5.0,1.0,,,,100.0,
train-ticket,edu.fudan.common.security.jwt,JWTFilter,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,11.0,1.0,,,,,
train-ticket,edu.fudan.common.security.jwt,JWTUtil,2.0,2.0,0.0,0.0,0.0,0.0,1.857142857,13.0,1.0,6.0,0.0,0.142857143,0.0,7.0,7.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.142857143,1.0,0.0,100.0,0.0,53.0,11.0,0.0,0.0,1.0,,
train-ticket,edu.fudan.common.util,JsonUtils,1.0,1.0,0.0,0.0,0.0,0.0,2.166666667,13.0,1.0,1.0,0.0,0.833333333,0.0,6.0,6.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,0.833333333,5.0,0.0,65.0,0.0,40.0,6.0,0.0,0.0,0.8,,
